system,question_idx,question,question_type,prediction,gold_answer,llm_score,exact_match,f1_score,combined_score,retrieved_docs,correct_doc,failure_type,is_error
Local_flant5,122,What European competition is highlighted in relation to Gab Gre Lasme's performance? A) Champions League B) EuroLeague Top 16 C) EuroCup D) Basketball Champions League,multiple choice,Title: Top 10 Basketball Clubs in Africa and Their International Reach,B) EuroLeague Top 16,1,0,0.1333333333333333,0.16666666666666666,"gab_gre_lasme_summary.txt, top_10_african_basketball_clubs_summary.txt, fiba_africa_youth_competitions_summary.txt",gab_gre_lasme_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,123,Where was Giannis Antetokounmpo born? A) Lagos B) Athens C) Nairobi D) Cairo,multiple choice,"Lagos, Nigeria, where he grew up.",B) Athens,2,0,0.0,0.2,"giannis_antetokounmpo_summary.txt, hakeem_olajuwon_summary.txt, joel_embiid_summary.txt",giannis_antetokounmpo_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,124,Which Olympic medal did Serge Ibaka win in 2012? A) Gold B) Silver C) Bronze D) None,multiple choice,The relevant information to answer the above question is: 3x3 Basketball at the African Games,B) Silver,1,0,0.0,0.1,"serge_ibaka_summary.txt, african_games_3x3_basketball_summary.txt, pascal_siakam_summary.txt",serge_ibaka_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,125,Which country does Astou Ndour represent internationally? A) Senegal B) Nigeria C) Mali D) Angola,multiple choice,MEN’S TOUR,A) Senegal,1,0,0.0,0.1,"fiba_africa_sub_zones_summary.txt, african_games_3x3_basketball_summary.txt, top_african_female_players_summary.txt",top_african_female_players_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,126,Which of the following is part of FIBA Africa's youth development initiatives? A) Professional league management B) Basketball Schools and training camps C) Stadium construction D) Marketing campaigns,multiple choice,B,B) Basketball Schools and training camps,5,0,0.0,0.5,"fiba_africa_youth_development.txt, nba_fiba_african_dev_league.txt, fiba_africa_youth_competitions_summary.txt",fiba_africa_youth_development.txt,Bad Generation (right docs retrieved),True
Local_flant5,127,Which organizations are collaborating to create the new African development league? A) FIFA and UEFA B) NBA Africa and FIBA C) IOC and BAL D) NBBF and BSA,multiple choice,NBA and FIBA,B) NBA Africa and FIBA,4,0,0.7499999999999999,0.7749999999999999,"nba_fiba_african_dev_league.txt, bal_linking_african_teams_nba_summary.txt, bal_africa_sports_economy_summary.txt",nba_fiba_african_dev_league.txt,Bad Generation (right docs retrieved),True
Local_flant5,128,What is the competition level of the Nigerian Premier League? A) Second-tier B) Third-tier C) Top-tier D) Regional,multiple choice,C,C) Top-tier,5,0,0.0,0.5,"nigerian_premier_league_summary.txt, basketball_national_league_summary.txt, youzou_elite_basketball_summary.txt",nigerian_premier_league_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,129,What is the primary purpose of the Women's Basketball League Africa? A) Youth development only B) Promote elite women's basketball across Africa C) Amateur competitions D) School tournaments,multiple choice,Title: A Whole New Ball Game – Women’s Basketball in Africa and Beyond,B) Promote elite women's basketball across Africa,1,0,0.2,0.2,"womens_basketball_league_africa.txt, womens_basketball_africa.txt, bal_gender_equality_initiatives_summary.txt",womens_basketball_league_africa.txt,Bad Generation (right docs retrieved),True
Local_flant5,130,Which organization oversees the Basketball National League in South Africa? A) FIBA B) NBA Africa C) Basketball South Africa (BSA) D) NBBF,multiple choice,C,C) Basketball South Africa (BSA),5,0,0.0,0.5,"basketball_national_league_summary.txt, fiba_africa_history.txt, nba_fiba_african_dev_league.txt",basketball_national_league_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,131,Which countries are featured in the Youzou Elite Basketball League? A) Nigeria and Kenya B) Gabon and Cameroon C) South Africa and Angola D) Egypt and Tunisia,multiple choice,Source: SportBlot URL: https://sportblot.com/top-10-basket-clubs-in-africa-and-their-international-reach/,B) Gabon and Cameroon,1,0,0.0,0.1,"youzou_elite_basketball_summary.txt, top_10_african_basketball_clubs_summary.txt, africabasket_two_countries.txt",youzou_elite_basketball_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,132,Which of the following is a new partner for the 2025 BAL Playoffs? A) NIKE B) Hyundai C) Wilson D) RwandAir,multiple choice,BAL and Rwanda Development Board Announce Multi-Year Extension to Ho,B) Hyundai,1,0,0.0,0.1,"bal_partners_playoffs_finals_summary.txt, bal_rdb_multi_year_extension_summary.txt, investing_in_bal_private_investment_summary.txt",bal_partners_playoffs_finals_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,133,What do the top two teams from FIBA Africa youth tournaments qualify for? A) BAL B) Olympic Games C) FIBA U17 and U19 World Cups D) AfroBasket senior,multiple choice,The relevant information to answer the above question is: The tournament was first held in 1962 and has grown significantly in scale and competitiveness.,C) FIBA U17 and U19 World Cups,1,0,0.074074074074074,0.137037037037037,"fiba_africa_youth_competitions_summary.txt, afrobasket_summary.txt, fiba_africa_youth_development.txt",fiba_africa_youth_competitions_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,134,How many countries confirmed participation in the 5th Afro Varsity 3x3 Challenge? A) Three B) Five C) Eight D) Fourteen,multiple choice,"The 5th Afro Varsity 3x3 Basketball Challenge was scheduled to take place at the University of Johannesburg, South Africa, from April 27th to 30th, 2023.",B) Five,1,0,0.0,0.1,"afro_varsity_3x3_challenge_summary.txt, african_games_3x3_basketball_summary.txt, fiba_africa_youth_competitions_summary.txt",afro_varsity_3x3_challenge_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,135,What program did Emmanuel Okorafor participate in before joining Louisville? A) NCAA prep B) BAL Elevate C) FIBA camps D) High school All-Stars,multiple choice,Luol Deng on the Ongoing Journey of South Sudan,B) BAL Elevate,1,0,0.0,0.1,"nba_academy_bal_us_college_summary.txt, luol_deng_south_sudan_summary.txt, bal_first_scouting_combine_summary.txt",nba_academy_bal_us_college_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,136,"Which countries are in FIBA Africa Zone 1? A) Nigeria, Ghana, Togo B) Algeria, Libya, Morocco, Tunisia C) Kenya, Rwanda, Uganda D) Angola, South Africa, Zambia",multiple choice,Title: ESPN Africa Secures Exclusive FIBA Broadcast Rights Across Sub-Saharan Africa,"B) Algeria, Libya, Morocco, Tunisia",1,0,0.0,0.1,"fiba_africa_sub_zones_summary.txt, espn_africa_fiba_broadcast_deal_summary.txt, fiba_africa_history.txt",fiba_africa_sub_zones_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,137,Which country won the men's 3x3 basketball gold medal at the 2023 African Games? A) Madagascar B) Egypt C) Algeria D) Nigeria,multiple choice,5th Afro Varsity 3x3 Basketball Challenge,C) Algeria,1,0,0.0,0.1,"african_games_3x3_basketball_summary.txt, afro_varsity_3x3_challenge_summary.txt, africabasket_two_countries.txt",african_games_3x3_basketball_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,138,How many basketball courts did Giants of Africa pledge to build across Africa in 2021? A) 50 B) 75 C) 100 D) 150,multiple choice,100,C) 100,5,0,0.6666666666666666,0.8333333333333333,"giants_of_africa_camps_summary.txt, basketball_africa_infrastructure_summary.txt, nba_africa_opportunity_courts_summary.txt",giants_of_africa_camps_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,139,What is the focus of the BAL Advance program? A) Youth training only B) Professional game analysis C) Life after basketball with entrepreneurship and financial literacy D) Media production,multiple choice,life after basketball,C) Life after basketball with entrepreneurship and financial literacy,4,0,0.5,0.65,"bal_global_investment_summary.txt, rise_of_african_basketball.txt, fiba_africa_youth_development.txt",bal_global_investment_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,140,"How many additional basketball courts does Rwanda's Ministry of Sports acknowledge are needed nationwide? A) 500 B) 1,000 C) 2,000 D) 3,000",multiple choice,"2,000","C) 2,000",5,0,0.6666666666666666,0.8333333333333333,"basketball_africa_infrastructure_summary.txt, nba_africa_opportunity_courts_summary.txt, bal_rdb_multi_year_extension_summary.txt",basketball_africa_infrastructure_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,141,How many athletes will participate in the Giants of Africa 2025 Festival? A) 200 B) 250 C) 320 D) 400,multiple choice,5th Afro Varsity 3x3 Basketball Challenge,C) 320,1,0,0.0,0.1,"giants_of_africa_2025_kigali_summary.txt, afro_varsity_3x3_challenge_summary.txt, african_games_3x3_basketball_summary.txt",giants_of_africa_2025_kigali_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,142,Which Egyptian club was the first BAL champion in 2021? A) Al Ahly B) Zamalek SC C) Al Ittihad Alexandria D) US Monastir,multiple choice,"BAL has elevated African clubs onto the continental and global stage, enabling participation in FIBA Intercontinental Cups and boosting international visibility.",B) Zamalek SC,1,0,0.0,0.1,"top_10_african_basketball_clubs_summary.txt, basketball_africa_league.txt, bal_partners_playoffs_finals_summary.txt",top_10_african_basketball_clubs_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,143,Which of the following is a resource limitation for sport in development? A) Too many coaches B) Lack of affordable sports equipment C) Excessive funding D) Over-built infrastructure,multiple choice,B,B) Lack of affordable sports equipment,5,0,0.0,0.5,"sports_limitations_addressing_sdgs_summary.txt, investing_in_bal_private_investment_summary.txt, bal_afd_education_inclusion_summary.txt",sports_limitations_addressing_sdgs_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,144,Which barrier involves negative stereotypes about athletes with disabilities? A) Physical accessibility B) Logistical accessibility C) Psychological accessibility D) Equipment limitations,multiple choice,C,C) Psychological accessibility,5,0,0.0,0.5,"disability_barriers_in_sports_summary.txt, sports_limitations_addressing_sdgs_summary.txt, bal_gender_equality_initiatives_summary.txt",disability_barriers_in_sports_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,145,In which two cities did NBA Africa and Opportunity International build outdoor courts? A) Lagos and Cairo B) Johannesburg and Dakar C) Nairobi and Kigali D) Accra and Rabat,multiple choice,B,C) Nairobi and Kigali,1,0,0.0,0.1,"nba_africa_opportunity_international_summary.txt, nba_africa_opportunity_courts_summary.txt, basketball_africa_infrastructure_summary.txt",nba_africa_opportunity_international_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,146,"What is the average seating capacity of venues where BAL teams played? A) 2,500 B) 4,600 C) 7,000 D) 10,000",multiple choice,URL: https://www.theafricaareport.com/155603/investing-in-the-bals-success-room-for-private-investment-in-african-sports/,"B) 4,600",1,0,0.0,0.1,"investing_in_bal_private_investment_summary.txt, bal_rdb_multi_year_extension_summary.txt, basketball_africa_societal_impact_summary.txt",investing_in_bal_private_investment_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,147,Which organization remains the Official Airline Partner of BAL? A) Ethiopian Airlines B) Kenya Airways C) RwandAir D) South African Airways,multiple choice,Title: Basketball Africa League Announces Roster of Partners for Playoffs and Finals,C) RwandAir,2,0,0.0,0.2,"bal_rdb_multi_year_extension_summary.txt, bal_partners_playoffs_finals_summary.txt, investing_in_bal_private_investment_summary.txt",bal_rdb_multi_year_extension_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,148,"Which arena hosted the 2019 FIBA Women's AfroBasket with record attendance of 15,000 fans? A) Kigali Arena B) Cairo Stadium C) Dakar Arena D) Arena Kilamba",multiple choice,Getting to Know Africa's Flashy Basketball Arenas,C) Dakar Arena,1,0,0.0,0.1,"africas_flashy_basketball_arenas_summary.txt, giants_of_africa_2025_kigali_summary.txt, afrobasket_summary.txt",africas_flashy_basketball_arenas_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,149,How much tourism revenue did Rwanda generate in 2022 from hosting global events? A) $100M B) $150M C) $240M D) $300M,multiple choice,Kigali Awaits as New Generation Arise,C) $240M,1,0,0.0,0.1,"bal_rdb_multi_year_extension_summary.txt, giants_of_africa_2025_kigali_summary.txt, basketball_africa_societal_impact_summary.txt",basketball_africa_societal_impact_summary.txt,Bad Generation (right docs retrieved),True
Local_flant5,150,Which of the following is a personal skill developed through youth basketball? A) Dribbling B) Goal-setting C) Shooting D) Passing,multiple choice,Focus,B) Goal-setting,2,0,0.0,0.2,"youth_development_basketball_summary.txt, fiba_africa_youth_development.txt, fiba_africa_youth_competitions_summary.txt",youth_development_basketball_summary.txt,Bad Generation (right docs retrieved),True
